NDE Bearing Temperature Value in c_mean;NDE Bearing Temperature Value in c_sd;NDE Bearing Temperature Value in c_range;NDE Bearing Temperature Value in c_skew;NDE Bearing Temperature Value in c_kurt;NDE Bearing Temperature Value in c_max;NDE Bearing Temperature Value in c_min;NDE Bearing Temperature Value in c_q95;NDE Bearing Temperature Value in c_q90;NDE Bearing Temperature Value in c_q80;DE Bearing TemperatureValue in c_mean;DE Bearing TemperatureValue in c_sd;DE Bearing TemperatureValue in c_range;DE Bearing TemperatureValue in c_skew;DE Bearing TemperatureValue in c_kurt;DE Bearing TemperatureValue in c_max;DE Bearing TemperatureValue in c_min;DE Bearing TemperatureValue in c_q95;DE Bearing TemperatureValue in c_q90;DE Bearing TemperatureValue in c_q80;NDE X-Vibration Value_mean;NDE X-Vibration Value_sd;NDE X-Vibration Value_range;NDE X-Vibration Value_skew;NDE X-Vibration Value_kurt;NDE X-Vibration Value_max;NDE X-Vibration Value_min;NDE X-Vibration Value_q95;NDE X-Vibration Value_q90;NDE X-Vibration Value_q80;NDE Y-Vibration Value_mean;NDE Y-Vibration Value_sd;NDE Y-Vibration Value_range;NDE Y-Vibration Value_skew;NDE Y-Vibration Value_kurt;NDE Y-Vibration Value_max;NDE Y-Vibration Value_min;NDE Y-Vibration Value_q95;NDE Y-Vibration Value_q90;NDE Y-Vibration Value_q80;DE X-Vibration Value_mean;DE X-Vibration Value_sd;DE X-Vibration Value_range;DE X-Vibration Value_skew;DE X-Vibration Value_kurt;DE X-Vibration Value_max;DE X-Vibration Value_min;DE X-Vibration Value_q95;DE X-Vibration Value_q90;DE X-Vibration Value_q80;DE Y-Vibration Value_mean;DE Y-Vibration Value_sd;DE Y-Vibration Value_range;DE Y-Vibration Value_skew;DE Y-Vibration Value_kurt;DE Y-Vibration Value_max;DE Y-Vibration Value_min;DE Y-Vibration Value_q95;DE Y-Vibration Value_q90;DE Y-Vibration Value_q80;Fault_lag
43.99220785;1.842450337;8.798217773;-1.982909537;3.406772996;46.49658203;37.69836426;45.69702148;45.49560547;45.1965332;50.12143453;1.340632026;6.900024414;0.333237315;0.148766244;53.49731445;46.59729004;52.50137329;52.10662842;50.9979248;1.36242981;0.814040301;5.442810059;1.753222928;3.985103246;5.472564697;0.029754639;2.841186523;2.484817505;1.763916016;1.339926853;0.66265486;5.802154541;1.41171339;4.365431201;5.83190918;0.029754639;2.571868896;2.120285034;1.794433594;1.335849115;0.802554751;6.070709229;2.506281242;8.594692622;6.100463867;0.029754639;2.691650391;2.093505859;1.704406738;1.920293321;0.988514406;9.958648682;1.638413106;8.463407743;9.98840332;0.029754639;3.750305176;2.930450439;2.601623535;TRUE
43.2517039;2.849690538;10.49804688;-1.407241214;0.54432733;46.49658203;35.99853516;45.69702148;45.49560547;45.1965332;49.62492371;1.965991017;9.298706055;-0.636584578;0.546122162;53.49731445;44.1986084;52.50137329;52.10662842;50.9979248;1.367237444;0.837947082;5.442810059;1.733354812;3.904921194;5.472564697;0.029754639;2.867965698;2.481842041;1.75201416;1.341347222;0.684747557;5.802154541;1.378586878;4.25121399;5.83190918;0.029754639;2.626914978;2.123260498;1.794433594;1.352772961;0.831395548;6.070709229;2.487532222;8.175909916;6.100463867;0.029754639;2.900695801;2.093505859;1.704406738;1.884950441;1.050698495;9.958648682;1.456760546;7.310327668;9.98840332;0.029754639;3.797912598;2.930450439;2.613525391;TRUE
42.35704041;3.635510773;11.49902344;-0.906975456;-0.823776146;46.49658203;34.99755859;45.69702148;45.49560547;45.1965332;48.89529928;2.671072641;10.8001709;-0.717507262;-0.117353822;53.49731445;42.69714355;52.50137329;52.10662842;50.9979248;1.375093784;0.869639896;5.442810059;1.73497196;3.711181732;5.472564697;0.029754639;3.008499146;2.565917969;1.794433594;1.343725125;0.713534777;5.802154541;1.393440164;4.036260923;5.83190918;0.029754639;2.661132813;2.233886719;1.824188232;1.363989945;0.871131561;6.070709229;2.430383409;7.51885461;6.100463867;0.029754639;2.989196777;2.123260498;1.734161377;1.82052905;1.12906012;9.958648682;1.332926938;6.089136699;9.98840332;0.029754639;3.833618164;2.942352295;2.631378174;TRUE
41.30123393;4.151981736;11.6973877;-0.513289762;-1.457554114;45.99609375;34.29870605;45.59631348;45.49560547;44.99816895;47.92062887;3.1922333;12.20092773;-0.627821799;-0.714158056;53.49731445;41.29638672;52.39562988;51.29699707;50.49743652;1.259642822;0.648694337;3.797912598;0.937953202;0.673948619;3.827667236;0.029754639;2.661132813;2.284545898;1.614379883;1.28076456;0.642962391;5.802154541;1.551433745;6.986686034;5.83190918;0.029754639;2.356414795;1.943969727;1.763916016;1.233576288;0.565358104;4.425811768;1.29599312;3.367296503;4.455566406;0.029754639;2.198028564;1.943969727;1.614379883;1.683809418;1.057900565;9.958648682;1.422241014;9.188601522;9.98840332;0.029754639;3.002624512;2.774963379;2.542114258;TRUE
40.14879354;4.426056009;12.20092773;-0.170059258;-1.706739315;45.79772949;33.59680176;45.40283203;45.0958252;44.59838867;46.75920105;3.474586107;11.09924316;-0.558911489;-1.213703505;51.29699707;40.19775391;51.00280762;50.49743652;49.41589355;1.239417256;0.642705467;3.797912598;0.887583414;0.742681388;3.827667236;0.029754639;2.549552917;2.138137817;1.614379883;1.265802557;0.631710707;5.802154541;1.65271812;8.757468818;5.83190918;0.029754639;2.20085144;1.913452148;1.734161377;1.219537756;0.555164978;4.425811768;1.336088225;4.155267665;4.455566406;0.029754639;2.105407715;1.913452148;1.602478027;1.619795068;1.068378175;9.958648682;1.506712146;10.43963772;9.98840332;0.029754639;2.930450439;2.751159668;2.51159668;TRUE
38.99515788;4.412493211;11.89880371;0.160608683;-1.703234507;45.1965332;33.29772949;44.89746094;44.59838867;44.09790039;45.75361633;3.739630301;11.70043945;-0.255053809;-1.518866513;51.29699707;39.59655762;50.59814453;49.40582275;49.09667969;1.259916298;0.674930785;3.797912598;0.916539394;0.648014496;3.827667236;0.029754639;2.691650391;2.332305908;1.6746521;1.288215286;0.67941708;5.802154541;1.618810809;7.39561175;5.83190918;0.029754639;2.464065552;1.973724365;1.763916016;1.249966379;0.594913476;4.425811768;1.374074187;3.695458813;4.455566406;0.029754639;2.280235291;2.003479004;1.644897461;1.616829463;1.134314;9.958648682;1.533220432;9.27651804;9.98840332;0.029754639;3.120231628;2.810668945;2.517700195;TRUE
38.2569987;3.972957145;11.30065918;0.450112445;-1.370982023;44.59838867;33.29772949;44.29626465;44.09790039;43.79577637;45.2379659;3.580874469;11.70043945;0.036705022;-1.423062085;51.29699707;39.59655762;50.59814453;49.2980957;48.99597168;1.255245037;0.658488039;3.797912598;0.895218414;0.856857744;3.827667236;0.029754639;2.658157349;2.293548584;1.614379883;1.276951008;0.667211566;5.802154541;1.763681566;8.785166962;5.83190918;0.029754639;2.452087402;1.940917969;1.728210449;1.243361382;0.587255806;4.425811768;1.425852601;4.248445417;4.455566406;0.029754639;2.275772095;1.949920654;1.5965271;1.59525418;1.132953214;9.958648682;1.60070385;10.05538658;9.98840332;0.029754639;2.984695435;2.751159668;2.499694824;TRUE
37.37268066;3.525293541;11.30065918;0.869923848;-0.610030819;44.59838867;33.29772949;43.99719238;43.79577637;41.01745605;44.65983073;3.391422099;11.70043945;0.393456447;-1.082021612;51.29699707;39.59655762;50.59814453;49.2980957;48.89831543;1.18076126;0.727858447;3.797912598;0.734668955;0.595876367;3.827667236;0.029754639;2.673339844;2.32635498;1.614379883;1.218769162;0.762684165;5.802154541;1.492342357;6.615276481;5.83190918;0.029754639;2.585258484;1.970748901;1.734161377;1.221507933;0.648454313;4.425811768;1.283356285;3.716021262;4.455566406;0.029754639;2.379074097;1.964797974;1.614379883;1.40009356;1.239402548;9.958648682;1.698388914;8.821464308;9.98840332;0.029754639;3.103790283;2.751159668;2.386474609;TRUE
36.47438558;2.865149993;11.30065918;1.343860744;1.10112188;44.59838867;33.29772949;43.70300293;41.00738525;38.29650879;43.99919128;3.132642648;11.70043945;0.820117672;-0.249917853;51.29699707;39.59655762;50.59814453;49.2980957;46.59729004;1.202748617;0.750602311;3.797912598;0.709496856;0.611146729;3.827667236;0.029754639;2.691650391;2.332305908;1.584625244;1.267252672;0.82541108;5.802154541;1.514233067;5.678630708;5.83190918;0.029754639;2.649230957;2.362060547;1.746063232;1.262572809;0.69159064;4.425811768;1.266468762;3.171998873;4.455566406;0.029754639;2.691650391;2.062988281;1.584625244;1.416322334;1.324909911;9.958648682;1.676709671;7.529874152;9.98840332;0.029754639;3.609771729;2.786865234;2.356414795;FALSE
35.89054362;1.787727603;7.699584961;0.53225097;-0.509809078;40.99731445;33.29772949;38.90274048;38.3972168;37.59765625;43.43687439;2.331105753;10.40039063;0.589921023;0.074033151;49.99694824;39.59655762;48.19641113;46.59729004;44.99816895;1.158848705;0.749956223;2.960968018;0.634108546;-0.093443203;2.990722656;0.029754639;2.661132813;2.344360352;1.5965271;1.176729138;0.745963082;3.858184814;0.857430295;1.138810904;3.887939453;0.029754639;2.619476318;2.236480713;1.5965271;1.208666246;0.636307819;3.11050415;0.779502846;0.744440884;3.140258789;0.029754639;2.51159668;2.069091797;1.578674316;1.311523902;1.142384062;5.233764648;0.708484075;0.272197639;5.263519287;0.029754639;3.295288086;2.571868896;2.236938477;FALSE
35.48187764;1.42198046;5.200195313;0.447141335;-0.780849358;38.4979248;33.29772949;38.29650879;37.59765625;36.8182373;42.93106079;1.671784333;7.000732422;-0.168193584;-0.814869382;46.59729004;39.59655762;45.39794922;44.99816895;44.49768066;1.144287918;0.755507666;2.960968018;0.628947083;-0.109417106;2.990722656;0.029754639;2.661132813;2.332305908;1.584625244;1.092718847;0.77632319;3.858184814;0.801394686;0.874290258;3.887939453;0.029754639;2.601623535;2.093505859;1.554870605;1.168145074;0.66067795;3.11050415;0.664833832;0.58928862;3.140258789;0.029754639;2.498207092;2.062988281;1.537017822;1.193660771;1.144495262;5.233764648;0.828496736;0.339742631;5.263519287;0.029754639;3.229522705;2.551040649;2.212524414;FALSE
35.21656799;1.402532389;5.200195313;0.836617595;-0.260567951;38.4979248;33.29772949;38.29650879;37.59765625;36.31774902;42.57973735;1.469967705;5.801391602;-0.126630196;-0.897022211;45.39794922;39.59655762;44.89746094;44.50775146;43.99719238;1.166879809;0.746104637;2.960968018;0.642965231;-0.083628513;2.990722656;0.029754639;2.661132813;2.350387573;1.602478027;1.08615734;0.778388757;3.858184814;0.7996936;0.857672317;3.887939453;0.029754639;2.600135803;2.093505859;1.554870605;1.168145074;0.66067795;3.11050415;0.664833832;0.58928862;3.140258789;0.029754639;2.498207092;2.062988281;1.537017822;1.209901322;1.144103223;5.233764648;0.813042503;0.328631918;5.263519287;0.029754639;3.229522705;2.559967041;2.212524414;FALSE
35.05183919;1.454150315;5.200195313;1.003570863;-0.171759106;38.4979248;33.29772949;38.29650879;37.59765625;36.31774902;42.34706116;1.501336515;5.801391602;0.208310184;-0.995379287;45.39794922;39.59655762;44.89746094;44.50775146;43.89648438;1.15171814;0.75250294;2.960968018;0.632791973;-0.101050326;2.990722656;0.029754639;2.661132813;2.33833313;1.590576172;1.067130349;0.783853235;3.858184814;0.798394871;0.814822416;3.887939453;0.029754639;2.595672607;2.093505859;1.554870605;1.160294105;0.66510215;3.11050415;0.647993332;0.559582527;3.140258789;0.029754639;2.493743896;2.062988281;1.531066895;1.215694107;1.143634156;5.233764648;0.808543693;0.32681247;5.263519287;0.029754639;3.229522705;2.562942505;2.212524414;FALSE
35.23550415;1.584609444;5.200195313;0.701738668;-0.911556832;38.4979248;33.29772949;38.29650879;37.89672852;36.99645996;42.62758891;1.824966239;7.501220703;0.435507044;-0.585322997;47.09777832;39.59655762;46.01119995;44.99816895;44.29626465;1.439838619;1.125379505;5.263519287;1.207256159;1.289537547;5.293273926;0.029754639;3.880462646;2.897720337;2.332305908;1.245687465;0.914719864;3.858184814;0.520427175;-0.516815665;3.887939453;0.029754639;2.930450439;2.730331421;2.093505859;1.441657936;1.162816088;5.802154541;1.529526788;2.459669155;5.83190918;0.029754639;4.152030945;2.972717285;2.057037354;1.435719366;1.350860047;5.233764648;0.705241656;-0.445032065;5.263519287;0.029754639;4.198913574;3.582763672;2.481842041;FALSE
35.44247945;1.54131442;5.200195313;0.445713701;-1.049464224;38.4979248;33.29772949;38.29650879;37.89672852;36.99645996;43.08139547;1.864574144;7.501220703;0.108897209;-0.842709651;47.09777832;39.59655762;46.39587402;45.39794922;44.79675293;1.424511619;1.128756127;5.263519287;1.202996971;1.283075942;5.293273926;0.029754639;3.865509033;2.891769409;2.332305908;1.233528137;0.91814072;3.858184814;0.525990579;-0.520508715;3.887939453;0.029754639;2.930450439;2.724380493;2.093505859;1.418762207;1.167054831;5.802154541;1.518536561;2.445119675;5.83190918;0.029754639;4.138641357;2.918701172;2.03918457;1.398553115;1.35116053;5.233764648;0.739597623;-0.409802663;5.263519287;0.029754639;4.188499451;3.561401367;2.434234619;FALSE
35.57063802;1.437887614;4.901123047;0.479640964;-0.921611037;38.4979248;33.59680176;38.29650879;37.89672852;36.99645996;43.39703878;1.602658003;6.500244141;0.207348183;-0.67023631;47.09777832;40.59753418;46.39587402;45.39794922;44.79675293;1.383082072;1.178487807;5.263519287;1.166148544;1.120038224;5.293273926;0.029754639;3.965301514;2.879867554;2.320404053;1.204851886;0.939557684;3.858184814;0.508158314;-0.604970858;3.887939453;0.029754639;2.930450439;2.727355957;2.039489746;1.37918109;1.219902065;5.802154541;1.47746523;2.206352628;5.83190918;0.029754639;4.370727539;2.799224854;2.021331787;1.264320343;1.359611677;5.233764648;0.861413493;-0.30969454;5.263519287;0.029754639;4.150848389;3.277740479;2.380371094;FALSE
35.30213928;1.273986239;4.800415039;0.792026591;-0.245869593;38.3972168;33.59680176;37.99743652;37.30834961;36.39831543;43.21453857;1.607566851;6.500244141;0.47761722;-0.545659295;47.09777832;40.59753418;46.39587402;45.39794922;44.61791992;1.357486431;1.320274954;5.263519287;1.077820846;0.462839977;5.293273926;0.029754639;4.242134094;3.334503174;2.344360352;1.167181264;1.043241631;3.858184814;0.522809794;-0.941315831;3.887939453;0.029754639;2.960205078;2.789840698;2.332305908;1.397883892;1.381816887;5.802154541;1.277345232;1.086660536;5.83190918;0.029754639;4.593696594;3.567504883;2.296600342;1.099003783;1.419357291;5.233764648;1.120253376;-0.029414701;5.263519287;0.029754639;4.216766357;3.546676636;2.380371094;FALSE
35.21628825;1.275108862;4.800415039;0.952543234;-0.034449007;38.3972168;33.59680176;37.99743652;37.30834961;36.29760742;43.02573649;1.690386861;6.500244141;0.606828423;-0.640571614;47.09777832;40.59753418;46.39587402;45.39794922;44.61791992;1.25396415;1.279838111;5.263519287;1.254763367;0.887197195;5.293273926;0.029754639;4.096794128;2.990341187;2.332305908;1.082542173;1.012820726;3.858184814;0.715172806;-0.709799325;3.887939453;0.029754639;2.939376831;2.769012451;2.188720703;1.278097218;1.339427983;5.802154541;1.454586861;1.598737289;5.83190918;0.029754639;4.509887695;3.247528076;2.105407715;1.099825956;1.382691872;5.233764648;1.175432257;0.152892404;5.263519287;0.029754639;4.207839966;3.475036621;2.314453125;FALSE
35.45062256;1.470052165;6.198120117;0.991747063;0.104355987;39.99633789;33.79821777;38.3972168;37.79602051;36.89880371;43.14738973;1.74819512;6.500244141;0.436085343;-0.925420589;47.09777832;40.59753418;46.39587402;45.59631348;44.89746094;1.283543284;1.239303837;5.263519287;1.209176653;0.894632431;5.293273926;0.029754639;3.989105225;3.026199341;2.314453125;1.125309233;0.988474071;3.11050415;0.578923116;-0.967936758;3.140258789;0.029754639;2.912597656;2.774963379;2.182769775;1.293074719;1.281819161;5.802154541;1.458102712;1.834664289;5.83190918;0.029754639;4.453125;3.038330078;2.03918457;1.176966453;1.384604664;4.635620117;1.013696207;-0.275122853;4.665374756;0.029754639;4.174957275;3.564758301;2.487792969;FALSE
35.7945048;2.149705085;7.800292969;1.441600307;1.01811928;41.59851074;33.79821777;41.10305786;40.00640869;37.19787598;43.41588847;2.141351834;7.699584961;0.655281247;-0.77083047;48.29711914;40.59753418;47.39685059;46.90643311;45.59631348;1.265673293;1.142526559;5.263519287;1.360820962;1.638270794;5.293273926;0.029754639;3.790740967;2.843933105;1.907806396;1.143821716;0.904456892;3.11050415;0.614504159;-0.648882864;3.140258789;0.029754639;2.872428894;2.721405029;1.979675293;1.270989927;1.175664894;5.802154541;1.658414186;2.878834516;5.83190918;0.029754639;4.102935791;2.577667236;1.83013916;1.274077455;1.32159291;4.635620117;0.885193211;-0.292257742;4.665374756;0.029754639;4.11781311;3.403167725;2.362060547;FALSE
36.52867126;2.878212473;9.100341797;1.005794495;-0.466076721;42.89855957;33.79821777;42.29736328;41.59851074;40.01647949;43.95054118;2.626776555;8.200073242;0.48590324;-1.192156506;48.79760742;40.59753418;48.69689941;48.20648193;46.91650391;1.27621908;1.039366327;5.263519287;1.423100218;2.22505862;5.293273926;0.029754639;3.38684082;2.661132813;1.824188232;1.23641414;0.826579023;3.11050415;0.599038135;-0.442321588;3.140258789;0.029754639;2.860527039;2.649459839;1.96182251;1.282451999;1.046408718;5.802154541;1.840051258;4.189289542;5.83190918;0.029754639;3.578186035;2.392578125;1.734161377;1.500517485;1.254560621;4.635620117;0.622341702;-0.459466044;4.665374756;0.029754639;4.092483521;3.370132446;2.542114258;FALSE
37.39979553;3.29598344;9.399414063;0.589981555;-1.286662425;43.19763184;33.79821777;42.79785156;42.59643555;41.59851074;44.65405273;2.895094373;8.3984375;0.153579921;-1.471936709;48.99597168;40.59753418;48.89831543;48.69689941;48.21655273;1.273438869;0.962525954;5.263519287;1.484514224;2.819385947;5.293273926;0.029754639;3.09337616;2.542114258;1.704406738;1.255923412;0.765459799;3.11050415;0.625207778;-0.197346449;3.140258789;0.029754639;2.810668945;2.529907227;1.859893799;1.269293451;0.957350751;5.802154541;1.981711946;5.391494941;5.83190918;0.029754639;3.088912964;2.221679688;1.6746521;1.59957153;1.175081145;4.635620117;0.511213393;-0.349237617;4.665374756;0.029754639;3.929595947;3.250350952;2.542114258;FALSE
38.23783875;3.366641842;9.50012207;0.24596661;-1.634065282;43.29833984;33.79821777;42.99621582;42.79785156;42.39807129;45.42920939;2.866329222;8.499145508;-0.166701992;-1.477393305;49.09667969;40.59753418;48.99597168;48.89831543;48.69689941;1.29110799;0.971309267;5.353546143;1.555462755;3.078293522;5.383300781;0.029754639;3.084449768;2.580795288;1.770324707;1.235416637;0.777634692;3.199768066;0.669881642;-0.16041026;3.229522705;0.029754639;2.812194824;2.542114258;1.859893799;1.268887943;0.953780068;5.802154541;1.963320079;5.26214097;5.83190918;0.029754639;3.059158325;2.221679688;1.704406738;1.594066131;1.179789077;5.562591553;0.614926713;-0.099085296;5.592346191;0.029754639;3.953399658;3.289794922;2.542114258;FALSE
38.72718811;3.399071524;8.999633789;-0.050443766;-1.753694214;43.29833984;34.29870605;42.99621582;42.79785156;42.39807129;45.78698222;2.870967368;8.30078125;-0.337630899;-1.480001593;49.09667969;40.79589844;48.99597168;48.89831543;48.69689941;1.17452125;0.715567418;5.353546143;1.144297147;2.91300249;5.383300781;0.029754639;2.595672607;2.290649414;1.590576172;1.18949121;0.703425035;4.126739502;0.923579592;1.114403504;4.156494141;0.029754639;2.652206421;2.123260498;1.668701172;1.148084392;0.604786578;4.545593262;0.93156212;2.829030314;4.5753479;0.029754639;2.212524414;1.943969727;1.554870605;1.598250512;1.050889548;5.741882324;0.656094775;0.703294833;5.771636963;0.029754639;3.455581665;2.870941162;2.422332764;FALSE
39.37481181;3.434617666;8.999633789;-0.435566995;-1.58862889;43.29833984;34.29870605;42.99621582;42.79785156;42.59643555;46.12407939;2.977184792;8.30078125;-0.554369713;-1.430206662;49.09667969;40.79589844;48.99597168;48.89831543;48.69689941;1.199597544;0.692452211;5.353546143;1.129575019;2.873182831;5.383300781;0.029754639;2.600135803;2.269821167;1.608428955;1.211915858;0.681330838;4.126739502;0.907853474;1.122688365;4.156494141;0.029754639;2.619476318;2.123260498;1.6746521;1.172137831;0.579305349;4.545593262;0.936779247;2.927590033;4.5753479;0.029754639;2.187232971;1.943969727;1.554870605;1.675020993;1.009271859;5.741882324;0.61245937;0.733769681;5.771636963;0.029754639;3.516693115;2.870941162;2.51159668;FALSE
40.13230387;3.251820668;8.999633789;-0.895198074;-0.906835598;43.29833984;34.29870605;42.99621582;42.89855957;42.69714355;46.62766012;2.904309387;8.30078125;-0.985303233;-0.802158166;49.09667969;40.79589844;48.99597168;48.89831543;48.69689941;1.226389032;0.672847564;5.353546143;1.186854317;2.85456235;5.383300781;0.029754639;2.631378174;2.272796631;1.614379883;1.226722749;0.667526829;4.126739502;0.954313775;1.139851378;4.156494141;0.029754639;2.571868896;2.123260498;1.6746521;1.192668333;0.553858095;4.545593262;1.032966931;3.093694189;4.5753479;0.029754639;2.166404724;1.943969727;1.584625244;1.747249076;0.960424698;5.741882324;0.707439999;0.943698071;5.771636963;0.029754639;3.50479126;2.87689209;2.523803711;FALSE
40.9079539;2.776092351;8.999633789;-1.519260044;0.850851996;43.29833984;34.29870605;42.99621582;42.89855957;42.79785156;47.23494466;2.53781907;8.30078125;-1.659805839;1.128841643;49.09667969;40.79589844;48.99597168;48.89831543;48.69689941;1.242469932;0.648876692;5.353546143;1.215387767;2.969983151;5.383300781;0.029754639;2.588233948;2.246017456;1.614379883;1.240589001;0.650560823;4.126739502;0.963957778;1.185346148;4.156494141;0.029754639;2.57484436;2.123260498;1.6746521;1.202297391;0.533709042;4.545593262;1.059768526;3.201095637;4.5753479;0.029754639;2.141113281;1.943969727;1.566772461;1.793465727;0.924534643;5.741882324;0.742878042;1.013839738;5.771636963;0.029754639;3.483963013;2.900695801;2.51159668;FALSE
41.71225993;1.779052133;8.999633789;-2.390076299;5.716453068;43.29833984;34.29870605;42.99621582;42.89855957;42.79785156;47.90020752;1.609119577;8.30078125;-2.898129037;8.250105375;49.09667969;40.79589844;48.99597168;48.89831543;48.69689941;1.289092584;0.622217939;5.114746094;1.372795643;3.152043413;5.383300781;0.268554688;2.598648071;2.272796631;1.644897461;1.285884518;0.621497631;4.126739502;1.128678473;1.403281811;4.156494141;0.029754639;2.595672607;2.123260498;1.704406738;1.236313108;0.506648748;4.545593262;1.25538806;3.547078765;4.5753479;0.029754639;2.144088745;1.943969727;1.584625244;1.862244909;0.879783023;5.741882324;0.880069134;1.267941282;5.771636963;0.029754639;3.525619507;2.95425415;2.542114258;FALSE
42.16985575;0.802481718;3.601074219;-1.246254236;0.697335095;43.29833984;39.69726563;42.99621582;42.89855957;42.79785156;48.28903707;0.543714667;2.899169922;-1.171818142;1.281681523;49.09667969;46.19750977;48.99597168;48.89831543;48.69689941;1.275283174;0.621561526;5.353546143;1.28799575;3.183491058;5.383300781;0.029754639;2.571868896;2.194824219;1.644897461;1.269131289;0.609831994;4.126739502;1.043556637;1.44870671;4.156494141;0.029754639;2.481842041;2.093505859;1.6746521;1.219865685;0.505158588;4.545593262;1.097916061;3.506724482;4.5753479;0.029754639;2.105407715;1.913452148;1.584625244;1.835191754;0.866513245;5.741882324;0.775414553;1.312379889;5.771636963;0.029754639;3.379058838;2.879867554;2.51159668;FALSE
41.84982808;1.551846608;7.000732422;-2.102867101;3.621789315;43.29833984;36.29760742;42.99621582;42.89855957;42.79785156;48.07588704;1.043326878;4.998779297;-2.160386101;4.137639509;49.09667969;44.09790039;48.99597168;48.89831543;48.69689941;1.276046412;0.635690469;5.353546143;1.225654991;3.15934507;5.383300781;0.029754639;2.571868896;2.266845703;1.644897461;1.256703011;0.638363857;4.126739502;0.897738323;1.250525325;4.156494141;0.029754639;2.481842041;2.108383179;1.704406738;1.219194132;0.522602553;4.545593262;0.995990074;3.366173913;4.5753479;0.029754639;2.123260498;1.92565918;1.584625244;1.779310889;0.931508193;5.741882324;0.582239057;0.964455741;5.771636963;0.029754639;3.379058838;2.900695801;2.51159668;FALSE
41.20965576;2.343447733;8.102416992;-1.419318313;0.520236995;43.29833984;35.19592285;42.99621582;42.89855957;42.69714355;47.56807963;1.716972338;6.298828125;-1.564277206;1.080634209;49.09667969;42.79785156;48.99597168;48.89831543;48.69689941;1.28229087;0.643804255;5.353546143;1.241977383;3.222027877;5.383300781;0.029754639;2.571868896;2.272796631;1.644897461;1.260836987;0.663694533;4.126739502;1.020657489;1.680741531;4.156494141;0.029754639;2.604598999;2.123260498;1.704406738;1.229699522;0.538805738;4.545593262;1.020882048;3.267470721;4.5753479;0.029754639;2.123260498;1.943969727;1.584625244;1.77597077;0.969194173;5.951690674;0.73749151;1.413628136;5.981445313;0.029754639;3.513717651;2.930450439;2.51159668;FALSE
40.74417623;2.450061611;8.102416992;-0.91768469;-0.672293045;43.29833984;35.19592285;42.99621582;42.79785156;42.69714355;47.18438212;1.809611597;6.298828125;-1.011058838;-0.443550043;49.09667969;42.79785156;48.80264282;48.69689941;48.59619141;1.293536658;0.656165048;5.353546143;1.185337569;3.008859439;5.383300781;0.029754639;2.610549927;2.320404053;1.6746521;1.264286041;0.678325501;4.126739502;0.99484341;1.549771042;4.156494141;0.029754639;2.631378174;2.161941528;1.704406738;1.237520813;0.550170535;4.545593262;0.953970641;3.03912619;4.5753479;0.029754639;2.155990601;1.973724365;1.5965271;1.776775368;0.99060391;5.951690674;0.725276886;1.300120934;5.981445313;0.029754639;3.546447754;3.026428223;2.51159668;FALSE
40.0823466;2.815997903;8.499145508;-0.567866663;-1.311600278;42.99621582;34.49707031;42.79785156;42.69714355;42.59643555;46.65570577;2.028552914;6.399536133;-0.622751681;-1.197331416;48.79760742;42.39807129;48.60122681;48.59619141;48.4954834;1.262637219;0.632962097;2.960968018;0.627530558;0.11512448;2.990722656;0.029754639;2.571868896;2.248687744;1.644897461;1.261078971;0.67183236;4.126739502;0.939427401;1.652352062;4.156494141;0.029754639;2.57484436;2.126235962;1.6746521;1.224425457;0.522796284;2.930450439;0.437984757;0.466100548;2.960205078;0.029754639;2.123260498;1.943969727;1.584625244;1.781046363;0.974943595;5.951690674;0.60442202;1.125425203;5.981445313;0.029754639;3.534545898;2.972412109;2.51159668;FALSE
39.48235067;3.112909628;8.898925781;-0.24616444;-1.616384298;42.99621582;34.09729004;42.79785156;42.69714355;42.59643555;46.12542725;2.236552815;7.10144043;-0.320723499;-1.417398124;48.79760742;41.69616699;48.60122681;48.59619141;48.39782715;1.263839875;0.638899551;2.960968018;0.622770446;0.171237222;2.990722656;0.029754639;2.631378174;2.272796631;1.63269043;1.253060845;0.656264812;4.096984863;0.815738688;1.331634236;4.126739502;0.029754639;2.562866211;2.11730957;1.644897461;1.225870306;0.532146347;3.079986572;0.495865155;0.759109309;3.109741211;0.029754639;2.153015137;1.943969727;1.554870605;1.767848787;0.958134068;5.951690674;0.481299396;0.845824313;5.981445313;0.029754639;3.530082703;2.903671265;2.45803833;FALSE
39.10064697;2.956421375;8.898925781;-0.010185326;-1.512435809;42.99621582;34.09729004;42.79785156;42.69714355;42.49572754;45.85047404;2.084350295;7.000732422;-0.174805848;-1.303508203;48.69689941;41.69616699;48.4954834;48.39782715;48.11584473;1.257519746;0.657758755;3.140258789;0.693066013;0.149403969;3.170013428;0.029754639;2.63584137;2.290649414;1.644897461;1.248307145;0.665240742;4.096984863;0.857045378;1.230858512;4.126739502;0.029754639;2.631378174;2.182769775;1.644897461;1.216811363;0.550385322;3.079986572;0.599734531;0.686831328;3.109741211;0.029754639;2.182769775;1.973724365;1.554870605;1.756034124;0.964358421;5.951690674;0.544990182;0.877448414;5.981445313;0.029754639;3.470573425;2.99369812;2.452087402;FALSE
